Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,a
MARCH-2024,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13499,446,8446,558,0,361,6665,0,65,200,0,6,789,1037,6019,0,0,2944,,,,,,
MARCH-2024,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4495,0,0,43,0,23,2119,0,0,0,0,0,248,280,929,0,0,196,,,,,,
MARCH-2024,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,6916,0,1822,0,0,0,1967,0,20,0,0,0,544,247,1010,0,0,30,,,,,,
MARCH-2024,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,12064,0,3698,0,0,0,4262,0,34,0,0,0,1108,88,3074,0,0,459,,,,,,
MARCH-2024,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,10150,0,2323,502,0,0,3556,0,68,0,0,0,1437,0,2100,0,0,191,,,,,,
MARCH-2024,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4663,294,2148,306,0,0,1754,0,0,109,0,0,469,0,1457,0,0,936,,,,,,
MARCH-2024,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,5700,0,0,0,0,0,268,0,0,0,0,0,0,0,2,0,190,,,,,,
MARCH-2024,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,20106,0,6588,736,0,0,4714,0,193,0,0,0,943,41,2788,0,0,378,,,,,,
MARCH-2024,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8471,0,2280,0,0,912,4024,0,0,0,0,0,433,101,2189,0,0,406,,,,,,
MARCH-2024,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,12923,1527,5490,0,0,918,5559,107,0,0,0,0,601,32,3791,23,0,2784,,,,,,
MARCH-2024,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,19264,0,2329,713,0,158,2974,0,16,73,0,3,687,12,5478,0,0,932,,,,,,
MARCH-2024,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,9038,0,0,615,0,0,3565,0,0,193,0,0,856,349,2624,0,0,794,,,,,,
MARCH-2024,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12885,0,5474,180,0,0,5864,0,12,60,0,0,1144,301,3843,0,0,1505,,,,,,
MARCH-2024,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,10269,1223,3942,1,0,0,3806,0,110,1,0,0,327,149,4821,844,0,996,,,,,,
MARCH-2024,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,12894,0,10058,0,0,0,4442,0,617,0,0,0,388,1192,3313,0,97,1858,,,,,,
MARCH-2024,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,941,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,,,,,,
MARCH-2024,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4618,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,,,,,,
MARCH-2024,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,5920,0,0,641,0,0,3,0,0,1,0,0,0,0,0,0,,,,,,
MARCH-2024,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,205,0,0,2263,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
MARCH-2024,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,137,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
MARCH-2024,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,78,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
MARCH-2024,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,1614,0,0,2572,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
MARCH-2024,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,88,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
MARCH-2024,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6805,0,1423,715,0,18,1606,0,0,143,0,0,258,0,2569,0,0,1079,,,,,,
MARCH-2024,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,31165,0,5972,590,0,145,9804,0,285,147,0,3,2886,7,9313,0,183,1269,,,,,,
MARCH-2024,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,8749,0,4337,443,0,151,2694,0,244,59,0,0,936,50,3720,0,0,792,,,,,,
MARCH-2024,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4945,0,460,315,0,26,663,0,0,38,0,0,16,0,1060,0,0,118,,,,,,
MARCH-2024,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,12287,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,,,,,,
MARCH-2024,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1249,0,0,158,0,0,120,0,0,0,0,0,0,0,79,0,19,,,,,,
MARCH-2024,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6982,0,1776,101,0,0,2271,0,0,25,0,0,670,370,1731,0,0,440,,,,,,
MARCH-2024,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10439,0,6041,626,0,501,4657,0,107,244,0,17,556,616,2860,0,30,425,,,,,,
MARCH-2024,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,13225,0,10379,0,0,0,4600,0,221,0,0,0,480,49,3290,0,0,2160,,,,,,
MARCH-2024,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,12031,1364,0,164,0,0,3412,140,0,35,0,0,398,7,3677,17,0,1578,,,,,,
MARCH-2024,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,16265,0,9742,82,0,1315,7591,0,786,20,0,166,1770,746,3655,0,0,521,,,,,,
MARCH-2024,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11838,1824,8387,44,0,123,4881,80,204,16,0,1,246,66,3058,119,92,1630,,,,,,
MARCH-2024,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,,,,,,
MARCH-2024,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,9079,0,1906,339,0,27,4242,0,19,82,0,0,705,727,2328,0,0,814,,,,,,
MARCH-2024,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,12817,0,0,168,0,0,5391,0,0,60,0,0,413,847,2751,0,0,1808,,,,,,
MARCH-2024,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,10373,0,0,0,0,0,3438,0,0,0,0,0,669,233,3121,0,0,453,,,,,,
MARCH-2024,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,10602,0,5010,0,0,383,4494,0,346,0,0,13,626,37,2704,0,146,2254,,,,,,
MARCH-2024,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,13481,315,0,446,0,0,3270,0,0,39,0,0,360,616,1961,6,0,128,,,,,,
MARCH-2024,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4953,0,12358,0,0,0,2080,0,87,0,0,0,108,0,1778,0,538,2182,,,,,,
MARCH-2024,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21708,1886,0,0,0,0,9701,114,0,0,0,0,1637,982,6265,3,0,3542,,,,,,
MARCH-2024,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,7199,0,3441,237,0,98,3635,0,175,95,0,5,673,726,1831,0,0,231,,,,,,
MARCH-2024,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,13187,0,4618,0,0,7490,5625,0,0,0,0,0,2221,17,4700,0,0,767,,,,,,
MARCH-2024,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,10328,0,0,606,0,0,298,0,0,7,0,0,0,0,0,0,,,,,,
MARCH-2024,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,2380,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
MARCH-2024,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,4092,0,0,0,0,0,769,0,0,0,0,0,0,0,0,0,,,,,,
MARCH-2024,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2691,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,,,,,,
MARCH-2024,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1599,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,,,,,,
MARCH-2024,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,3181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,,,
MARCH-2024,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8510,446,7860,101,0,162,4607,0,1241,52,0,23,263,852,1602,0,0,160,,,,,,
MARCH-2024,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,6088,0,7142,0,0,0,2830,0,22,0,0,0,380,8,2894,0,0,202,,,,,,
MARCH-2024,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4473,0,0,330,0,3987,1793,0,0,92,0,11,208,40,1885,0,0,521,,,,,,
MARCH-2024,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7544,0,2879,106,0,44,4106,0,42,19,0,0,640,532,2016,0,0,1071,,,,,,
MARCH-2024,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10880,394,8665,0,0,484,6378,0,270,0,0,19,972,722,4553,2,0,1570,,,,,,
MARCH-2024,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,9246,0,0,0,0,0,3495,0,0,0,0,0,727,16,2659,0,8,1619,,,,,,
MARCH-2024,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8282,0,5808,509,0,154,2901,0,137,186,0,0,558,0,2232,0,0,430,,,,,,
MARCH-2024,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,15474,0,13882,810,0,221,5498,0,226,0,0,0,996,408,6850,0,376,1054,,,,,,
MARCH-2024,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,,,,,,
MARCH-2024,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,7049,0,1630,252,0,127,3195,0,229,84,0,14,700,74,2812,0,248,736,,,,,,
MARCH-2024,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,12532,485,4223,1312,0,55,3684,63,37,309,0,2,827,40,4322,0,0,2188,,,,,,
MARCH-2024,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9145,1013,7905,378,1,1208,4633,0,262,157,0,31,1421,9,3801,0,0,2759,,,,,,
MARCH-2024,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,12492,2297,0,847,0,0,4886,20,0,0,0,0,780,0,2646,3,0,802,,,,,,
MARCH-2024,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10903,756,6467,0,0,0,4114,0,326,0,0,0,135,32,2631,0,0,263,,,,,,
MARCH-2024,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,13691,0,5528,10,0,0,4596,0,0,7,0,0,438,565,1473,0,0,125,,,,,,
MARCH-2024,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,11030,0,5857,18,0,136,4186,0,549,6,0,3,739,107,3535,0,1,419,,,,,,
MARCH-2024,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12008,0,9825,468,0,1,4279,0,2,104,0,0,798,151,2631,0,0,1762,,,,,,
MARCH-2024,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,25891,0,9136,0,0,0,11273,0,161,0,0,0,1496,621,7384,0,397,1614,,,,,,
MARCH-2024,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8044,0,2978,390,0,269,4676,0,0,0,0,0,575,113,2519,0,0,594,,,,,,
MARCH-2024,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,12751,158,494,0,0,130,5240,0,1,0,0,1,858,46,4223,4,0,1148,,,,,,
MARCH-2024,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9525,0,5057,145,0,735,3064,0,219,16,0,0,1935,98,3444,0,0,2060,,,,,,
MARCH-2024,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,13355,0,3809,0,0,0,4101,0,1,0,0,0,823,174,3715,0,471,1218,,,,,,
MARCH-2024,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,17985,713,13073,51,0,43,7158,0,214,16,0,0,1710,371,3822,0,0,1195,,,,,,
MARCH-2024,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,9405,0,0,45,0,0,3408,0,0,16,0,0,723,260,2876,0,0,1912,,,,,,
MARCH-2024,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,10655,0,10715,0,0,0,6921,0,1507,0,0,0,1135,919,4411,0,0,1229,,,,,,
MARCH-2024,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8393,0,8392,0,0,504,3228,0,548,0,0,0,1017,44,3984,0,0,570,,,,,,
MARCH-2024,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9645,0,7211,13,0,484,4609,0,37,7,0,1,249,37,3297,0,101,305,,,,,,
MARCH-2024,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,15724,2012,290,530,0,0,8164,78,6,280,0,0,823,503,4145,0,0,3874,,,,,,
MARCH-2024,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,12327,0,4326,282,0,105,5210,0,274,79,0,0,1038,476,2970,0,189,1442,,,,,,
MARCH-2024,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10819,0,2379,102,0,504,6335,0,401,32,0,7,487,844,2990,0,52,2307,,,,,,
MARCH-2024,RYG,NHS ENGLAND MIDLANDS ,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,74,,,,,,
MARCH-2024,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12195,3881,7240,0,0,366,4572,17,657,0,0,0,624,108,4283,0,0,1185,,,,,,
MARCH-2024,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
MARCH-2024,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,,,,,
MARCH-2024,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,25521,924,18063,0,0,0,10915,34,1053,0,0,0,1076,1472,5272,0,0,1151,,,,,,
MARCH-2024,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5682,264,20,527,0,0,2019,0,0,0,0,0,336,46,1630,0,0,592,,,,,,
MARCH-2024,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6694,0,1354,11,0,0,2357,0,0,1,0,0,340,161,2418,0,0,673,,,,,,
MARCH-2024,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6214,0,11738,0,0,0,3563,0,659,0,0,0,455,649,2116,0,57,1062,,,,,,
MARCH-2024,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,14639,0,12266,42,0,0,8325,0,1777,8,0,0,1105,776,3717,0,0,1386,,,,,,
MARCH-2024,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9562,0,0,0,0,0,2574,0,0,0,0,0,304,364,1111,0,0,47,,,,,,
MARCH-2024,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,10269,0,12670,0,0,0,3651,0,15,0,0,0,77,1,5160,0,88,1320,,,,,,
MARCH-2024,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,21347,0,10491,392,0,48,8062,0,9,109,0,2,1058,428,4342,0,8,2284,,,,,,
MARCH-2024,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1546,0,0,0,0,0,10,0,0,0,0,0,0,0,40,0,,,,,,
MARCH-2024,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,10088,0,2555,940,0,1124,3054,0,34,0,0,0,210,0,3794,0,0,533,,,,,,
MARCH-2024,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14571,1140,10774,1125,0,0,7225,168,876,255,0,0,1793,421,2916,0,0,499,,,,,,
MARCH-2024,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,25564,3414,12307,2965,414,854,12133,110,858,1393,8,119,3891,620,5783,195,166,464,,,,,,
MARCH-2024,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,,,,,,
MARCH-2024,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,2349,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,,,,,,
MARCH-2024,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0,0,1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
MARCH-2024,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0,0,3493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
MARCH-2024,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,2384,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,,,,,,
MARCH-2024,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,19364,0,8638,0,0,0,8200,0,354,0,0,0,1016,751,4012,0,0,592,,,,,,
MARCH-2024,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9144,0,3209,1072,0,0,2383,0,0,130,0,0,402,746,2640,0,0,678,,,,,,
MARCH-2024,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,7941,0,3287,48,0,36,3974,0,387,16,0,5,460,654,2267,0,109,747,,,,,,
MARCH-2024,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,9537,0,7107,467,0,1166,2988,0,1053,83,0,0,414,798,2440,0,0,1110,,,,,,
MARCH-2024,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,33705,268,1422,79,0,231,14326,0,11,22,0,3,2462,2220,11156,0,0,4739,,,,,,
MARCH-2024,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,3837,0,0,210,0,0,6,0,0,0,0,0,0,0,0,0,,,,,,
MARCH-2024,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,8050,0,3087,149,0,181,4332,0,67,52,0,9,705,587,2102,0,0,1788,,,,,,
MARCH-2024,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,15829,0,0,0,0,0,5324,0,0,0,0,0,707,926,4862,0,0,354,,,,,,
MARCH-2024,RBN,NHS ENGLAND NORTH WEST ,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,18465,0,7972,386,0,0,6876,0,420,64,0,0,591,344,7529,0,0,609,,,,,,
MARCH-2024,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7863,0,834,76,0,0,2285,0,0,0,0,0,551,398,2217,0,0,632,,,,,,
MARCH-2024,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,10683,820,3247,1374,0,852,4938,7,117,700,0,13,1474,22,3870,0,0,2659,,,,,,
MARCH-2024,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5498,0,5712,0,0,251,2411,0,521,0,0,5,501,69,2450,0,0,1694,,,,,,
MARCH-2024,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12383,1820,511,1421,0,106,4172,0,4,337,0,2,942,1,4490,151,19,4402,,,,,,
MARCH-2024,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7524,0,5433,0,0,0,3682,0,48,0,0,0,1135,492,2272,0,0,833,,,,,,
MARCH-2024,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,13484,0,13002,0,0,0,6697,0,416,0,0,0,615,1131,3870,0,499,1090,,,,,,
MARCH-2024,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,10550,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,,,,,,
MARCH-2024,Y07709,NHS ENGLAND SOUTH EAST ,READING URGENT CARE CENTRE,0,0,2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
MARCH-2024,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,13076,0,8146,184,0,897,4302,0,512,0,0,3,660,481,6075,0,0,985,,,,,,
MARCH-2024,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,23135,1537,5480,1352,0,1165,10476,69,532,487,0,31,1760,1142,8354,37,27,1469,,,,,,
MARCH-2024,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,8340,0,0,241,0,0,647,0,0,74,0,0,0,0,0,0,,,,,,
MARCH-2024,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6276,0,3134,431,0,8,3224,0,11,196,0,0,335,103,2161,0,0,1230,,,,,,
MARCH-2024,G0Q0L,NHS ENGLAND LONDON,BARKING HOSPITAL UTC,0,0,2948,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,,,,,,
MARCH-2024,K6K0R,NHS ENGLAND LONDON,HAROLD WOOD POLYCLINIC UTC,0,0,3071,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,,,,,,
FEBRUARY-2024,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
FEBRUARY-2024,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
